REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
Region 5,2014,31,458,173,70298
Region 6,2014,31,1058,180,77091
Region 7,2014,31,57,52,34197
Region 8,2014,31,174,93,30127
Region 9,2014,31,510,174,60721
Region 10,2014,31,18,15,4288
Region 1,2014,32,165,93,34347
Region 2,2014,32,1334,213,115143
Region 3,2014,32,598,172,90112
Region 4,2014,32,459,215,86255
Region 5,2014,32,478,170,67962
Region 6,2014,32,1008,189,83455
Region 7,2014,32,57,49,33309
Region 8,2014,32,190,94,31038
Region 9,2014,32,445,171,59120
Region 10,2014,32,10,16,4566
Region 1,2014,33,180,96,33409
Region 2,2014,33,1297,211,115281
Region 3,2014,33,716,169,90840
Region 4,2014,33,533,222,91139
Region 5,2014,33,487,172,69349
Region 6,2014,33,1058,185,85059
Region 7,2014,33,20,44,7229
Region 8,2014,33,224,93,31386
Region 9,2014,33,457,161,58714
Region 10,2014,33,8,16,4372
Region 1,2014,34,169,96,34061
Region 2,2014,34,1277,214,115737
Region 3,2014,34,741,169,95082
Region 4,2014,34,664,225,99014
Region 5,2014,34,523,168,69944
Region 6,2014,34,1140,189,86584
Region 7,2014,34,58,47,37628
Region 8,2014,34,215,91,30818
Region 9,2014,34,505,156,62115
Region 10,2014,34,13,16,4997
Region 1,2014,35,168,95,35599
Region 2,2014,35,1351,211,115434
Region 3,2014,35,807,165,90540
Region 4,2014,35,695,220,100110
Region 5,2014,35,505,168,74046
Region 6,2014,35,1328,187,87179
Region 7,2014,35,82,46,39705
Region 8,2014,35,233,89,31036
Region 9,2014,35,624,156,62301
Region 10,2014,35,6,16,4130
Region 1,2014,36,181,98,33346
Region 2,2014,36,1396,216,116954
Region 3,2014,36,948,176,97198
Region 4,2014,36,656,214,88172
Region 5,2014,36,713,190,76502
Region 6,2014,36,1435,188,83569
Region 7,2014,36,25,36,7184
Region 8,2014,36,68,62,16097
Region 9,2014,36,618,156,55341
Region 10,2014,36,10,16,4550
Region 1,2014,37,204,97,38898
Region 2,2014,37,1652,215,123873
Region 3,2014,37,1359,187,105622
Region 4,2014,37,774,217,104063
Region 5,2014,37,1184,197,90742
Region 6,2014,37,1664,185,92414
Region 7,2014,37,123,44,38984
Region 8,2014,37,345,91,31890
Region 9,2014,37,811,153,64318
Region 10,2014,37,14,15,5162
Region 1,2014,38,245,99,40607
Region 2,2014,38,2136,216,131070
Region 3,2014,38,1481,189,105963
Region 4,2014,38,805,217,100531
Region 5,2014,38,1217,195,90641
Region 6,2014,38,1681,184,88461
Region 7,2014,38,133,42,37482
Region 8,2014,38,289,91,31075
Region 9,2014,38,867,154,64708
Region 10,2014,38,34,18,5744
Region 1,2014,39,248,99,39024
Region 2,2014,39,2288,215,127710
Region 3,2014,39,1614,198,114660
Region 4,2014,39,880,208,87050
Region 5,2014,39,999,196,87795
Region 6,2014,39,1648,188,91203
Region 7,2014,39,113,44,40841
Region 8,2014,39,275,90,30031
Region 9,2014,39,786,152,59431
Region 10,2014,39,23,17,6142
Region 1,2014,40,352,146,51688
Region 2,2014,40,2253,276,136563
Region 3,2014,40,1692,234,128083
Region 4,2014,40,1174,299,128835
Region 5,2014,40,1083,261,106810
Region 6,2014,40,1680,226,101987
Region 7,2014,40,220,84,50272
Region 8,2014,40,306,119,37620
Region 9,2014,40,1329,237,88510
Region 10,2014,40,61,55,11172
Region 1,2014,41,386,150,51169
Region 2,2014,41,2128,265,131884
Region 3,2014,41,1742,232,111567
Region 4,2014,41,1509,306,129773
Region 5,2014,41,1116,271,107282
Region 6,2014,41,1997,235,107670
Region 7,2014,41,269,84,50144
Region 8,2014,41,327,115,37733
Region 9,2014,41,1380,246,89075
Region 10,2014,41,123,56,12247
Region 1,2014,42,357,148,45797
Region 2,2014,42,2637,283,134958
Region 3,2014,42,1808,227,117112
Region 4,2014,42,1383,306,132551
Region 5,2014,42,1227,276,108105
Region 6,2014,42,2392,243,108551
Region 7,2014,42,292,83,52114
Region 8,2014,42,359,115,39916
Region 9,2014,42,1365,250,92280
Region 10,2014,42,121,69,14343
Region 1,2014,43,330,153,52589
Region 2,2014,43,2654,286,135873
Region 3,2014,43,1903,239,127092
Region 4,2014,43,1628,292,133739
Region 5,2014,43,1332,278,111501
Region 6,2014,43,2326,241,106199
Region 7,2014,43,289,86,51730
Region 8,2014,43,377,112,35495
Region 9,2014,43,1344,256,94508
Region 10,2014,43,109,65,13588
Region 1,2014,44,433,157,53504
Region 2,2014,44,2500,290,135521
Region 3,2014,44,1897,239,122752
Region 4,2014,44,1657,318,135815
Region 5,2014,44,1441,285,113739
Region 6,2014,44,2362,236,106825
Region 7,2014,44,227,83,48190
Region 8,2014,44,367,115,37134
Region 9,2014,44,1303,261,88759
Region 10,2014,44,126,69,13369
Region 1,2014,45,504,161,53872
Region 2,2014,45,2803,288,135385
Region 3,2014,45,1967,244,128087
Region 4,2014,45,1964,307,129963
Region 5,2014,45,1626,283,114577
Region 6,2014,45,2614,240,103081
Region 7,2014,45,256,84,50951
Region 8,2014,45,370,112,35186
Region 9,2014,45,1591,268,92927
Region 10,2014,45,158,71,13572
Region 1,2014,46,463,154,52595
Region 2,2014,46,2518,254,129185
Region 3,2014,46,2055,249,130711
Region 4,2014,46,2306,313,132406
Region 5,2014,46,1718,286,113083
Region 6,2014,46,2692,217,103330
Region 7,2014,46,297,87,50984
Region 8,2014,46,442,115,36907
Region 9,2014,46,1422,251,82333
Region 10,2014,46,149,71,13166
Region 1,2014,47,425,154,52399
Region 2,2014,47,2779,289,127659
Region 3,2014,47,2070,247,115475
Region 4,2014,47,3169,317,137780
Region 5,2014,47,1950,277,106883
Region 6,2014,47,3606,236,97994
Region 7,2014,47,324,84,50011
Region 8,2014,47,463,114,37120
Region 9,2014,47,1720,272,92976
Region 10,2014,47,168,68,12992
Region 1,2014,48,359,155,35683
Region 2,2014,48,2772,293,112938
Region 3,2014,48,2211,238,99085
Region 4,2014,48,3132,308,101325
Region 5,2014,48,2261,288,86912
Region 6,2014,48,4428,242,92023
Region 7,2014,48,373,86,37057
Region 8,2014,48,525,117,31496
Region 9,2014,48,1398,269,64020
Region 10,2014,48,143,71,10712
Region 1,2014,49,542,161,55117
Region 2,2014,49,3253,294,139173
Region 3,2014,49,2905,241,126762
Region 4,2014,49,4053,314,128083
Region 5,2014,49,3634,291,116625
Region 6,2014,49,5316,246,114304
Region 7,2014,49,524,85,53967
Region 8,2014,49,666,117,38408
Region 9,2014,49,1810,278,92749
Region 10,2014,49,202,70,13242
Region 1,2014,50,594,153,51222
Region 2,2014,50,3363,274,131443
Region 3,2014,50,4083,245,131508
Region 4,2014,50,5798,318,128884
Region 5,2014,50,5288,289,119339
Region 6,2014,50,5903,244,97592
Region 7,2014,50,1104,86,53447
Region 8,2014,50,915,117,39271
Region 9,2014,50,1896,272,88109
Region 10,2014,50,228,71,12717
Region 1,2014,51,625,153,50026
Region 2,2014,51,3877,276,134025
Region 3,2014,51,6695,247,134302
Region 4,2014,51,8523,308,132342
Region 5,2014,51,5899,284,113152
Region 6,2014,51,6951,221,87948
Region 7,2014,51,1359,83,53877
Region 8,2014,51,1127,113,38056
Region 9,2014,51,2038,264,82150
Region 10,2014,51,288,67,11241
Region 1,2014,52,651,150,32717
Region 2,2014,52,4482,275,115900
Region 3,2014,52,11784,241,130943
Region 4,2014,52,8348,301,102048
Region 5,2014,52,4683,277,76560
Region 6,2014,52,5797,210,78795
Region 7,2014,52,1197,86,36352
Region 8,2014,52,1395,116,31319
Region 9,2014,52,1913,260,50545
Region 10,2014,52,283,68,7670
Region 1,2014,53,688,149,35109
Region 2,2014,53,4448,247,116834
Region 3,2014,53,10884,248,134115
Region 4,2014,53,5773,314,108431
Region 5,2014,53,3818,278,83575
Region 6,2014,53,5714,217,78225
Region 7,2014,53,1214,87,40268
Region 8,2014,53,1544,115,34162
Region 9,2014,53,2457,260,56181
Region 10,2014,53,351,68,7873
Region 1,2015,1,915,151,48019
Region 2,2015,1,4203,210,125197
Region 3,2015,1,7757,247,131608
Region 4,2015,1,4653,306,126559
Region 5,2015,1,2891,282,93515
Region 6,2015,1,4925,223,86262
Region 7,2015,1,915,81,19350
Region 8,2015,1,1453,119,42076
Region 9,2015,1,3325,263,85863
Region 10,2015,1,446,76,13386
Region 1,2015,2,1306,159,51021
Region 2,2015,2,4666,213,129230
Region 3,2015,2,6176,254,130616
Region 4,2015,2,4168,304,129781
Region 5,2015,2,2518,287,101733
Region 6,2015,2,5937,229,90170
Region 7,2015,2,826,78,20583
Region 8,2015,2,1455,122,40742
Region 9,2015,2,3645,252,84999
Region 10,2015,2,507,73,13584
Region 1,2015,3,1923,161,50890
Region 2,2015,3,5215,207,133085
Region 3,2015,3,5979,257,131085
Region 4,2015,3,4664,305,127505
Region 5,2015,3,2230,282,101531
Region 6,2015,3,6606,232,106320
Region 7,2015,3,899,77,18139
Region 8,2015,3,1376,116,39256
Region 9,2015,3,3838,254,79207
Region 10,2015,3,491,75,13341
Region 1,2015,4,1557,160,44917
Region 2,2015,4,4421,201,117343
Region 3,2015,4,5613,254,129341
Region 4,2015,4,4328,306,122450
Region 5,2015,4,2039,270,102448
Region 6,2015,4,5818,237,108616
Region 7,2015,4,968,78,19665
Region 8,2015,4,1285,116,41298
Region 9,2015,4,4166,262,89913
Region 10,2015,4,426,71,13416
Region 1,2015,5,1463,158,45708
Region 2,2015,5,4355,204,120473
Region 3,2015,5,4912,252,145713
Region 4,2015,5,4192,306,134584
Region 5,2015,5,1910,272,95913
Region 6,2015,5,5336,239,105896
Region 7,2015,5,800,81,20777
Region 8,2015,5,1210,117,41406
Region 9,2015,5,3620,248,89301
Region 10,2015,5,353,73,14326
Region 1,2015,6,1271,159,45626
Region 2,2015,6,4041,199,122250
Region 3,2015,6,4246,255,151586
Region 4,2015,6,3771,285,130723
Region 5,2015,6,2191,279,109486
Region 6,2015,6,4789,236,105765
Region 7,2015,6,637,76,20667
Region 8,2015,6,996,115,41353
Region 9,2015,6,2990,243,82341
Region 10,2015,6,286,70,13356
Region 1,2015,7,973,154,42015
Region 2,2015,7,2972,191,112281
Region 3,2015,7,3032,240,119228
Region 4,2015,7,3531,291,111152
Region 5,2015,7,2067,284,103945
Region 6,2015,7,4436,243,106685
Region 7,2015,7,541,75,19687
Region 8,2015,7,907,117,41349
Region 9,2015,7,2459,246,78029
Region 10,2015,7,191,66,12465
Region 1,2015,8,890,161,53347
Region 2,2015,8,2694,199,120285
Region 3,2015,8,2518,264,142811
Region 4,2015,8,3367,283,122220
Region 5,2015,8,2005,280,108800
Region 6,2015,8,3757,239,101848
Region 7,2015,8,571,77,21082
Region 8,2015,8,811,119,43984
Region 9,2015,8,2380,249,85457
Region 10,2015,8,185,63,12826
Region 1,2015,9,797,147,49598
Region 2,2015,9,2361,204,118678
Region 3,2015,9,2433,257,133690
Region 4,2015,9,3257,294,122068
Region 5,2015,9,2084,266,101955
Region 6,2015,9,3770,243,103871
Region 7,2015,9,577,76,21201
Region 8,2015,9,796,117,41453
Region 9,2015,9,2187,247,84606
Region 10,2015,9,179,61,12738
Region 1,2015,10,767,156,49715
Region 2,2015,10,2465,206,127113
Region 3,2015,10,2284,261,144346
Region 4,2015,10,2546,283,114112
Region 5,2015,10,2251,263,108134
Region 6,2015,10,3914,244,105895
Region 7,2015,10,491,75,16657
Region 8,2015,10,672,111,40463
Region 9,2015,10,2248,239,85939
Region 10,2015,10,195,69,13507
Region 1,2015,11,695,154,49795
Region 2,2015,11,2479,202,119541
Region 3,2015,11,2340,258,147020
Region 4,2015,11,2202,278,123965
Region 5,2015,11,2342,268,106146
Region 6,2015,11,3503,242,107388
Region 7,2015,11,351,75,14729
Region 8,2015,11,674,110,40602
Region 9,2015,11,1939,232,83342
Region 10,2015,11,170,64,11589
Region 1,2015,12,728,151,52403
Region 2,2015,12,2631,205,123665
Region 3,2015,12,2685,257,148677
Region 4,2015,12,1897,253,116867
Region 5,2015,12,2276,259,100591
Region 6,2015,12,3156,237,107318
Region 7,2015,12,318,73,15485
Region 8,2015,12,604,109,40815
Region 9,2015,12,1698,238,83978
Region 10,2015,12,129,66,11228
Region 1,2015,13,756,151,52317
Region 2,2015,13,2392,193,118208
Region 3,2015,13,2626,242,145696
Region 4,2015,13,1632,254,112769
Region 5,2015,13,2183,262,100035
Region 6,2015,13,2643,233,95537
Region 7,2015,13,347,73,17947
Region 8,2015,13,587,109,37452
Region 9,2015,13,1671,237,79169
Region 10,2015,13,138,65,12013
Region 1,2015,14,691,144,53033
Region 2,2015,14,2145,195,117030
Region 3,2015,14,2494,251,143699
Region 4,2015,14,1591,278,123415
Region 5,2015,14,2009,253,101306
Region 6,2015,14,2404,227,103514
Region 7,2015,14,294,71,18586
Region 8,2015,14,493,108,35775
Region 9,2015,14,1519,234,78192
Region 10,2015,14,93,59,11052
Region 1,2015,15,621,141,51230
Region 2,2015,15,1915,191,123291
Region 3,2015,15,2122,246,145937
Region 4,2015,15,1288,269,122456
Region 5,2015,15,1717,261,105910
Region 6,2015,15,2105,226,100853
Region 7,2015,15,232,70,18637
Region 8,2015,15,447,109,37573
Region 9,2015,15,1482,237,83569
Region 10,2015,15,115,63,11518
Region 1,2015,16,551,146,46706
Region 2,2015,16,1948,186,120978
Region 3,2015,16,1867,248,131513
Region 4,2015,16,1203,263,116174
Region 5,2015,16,1396,250,98578
Region 6,2015,16,1769,227,101680
Region 7,2015,16,194,69,16638
Region 8,2015,16,526,108,37610
Region 9,2015,16,1280,211,75714
Region 10,2015,16,126,60,11236
Region 1,2015,17,439,137,49875
Region 2,2015,17,1928,186,121885
Region 3,2015,17,1947,244,128767
Region 4,2015,17,1134,264,114118
Region 5,2015,17,1421,256,100330
Region 6,2015,17,1998,222,98356
Region 7,2015,17,205,62,16389
Region 8,2015,17,492,107,42192
Region 9,2015,17,1392,218,79177
Region 10,2015,17,139,57,10549
Region 1,2015,18,389,132,45285
Region 2,2015,18,2174,187,130788
Region 3,2015,18,1805,246,128147
Region 4,2015,18,1074,257,106913
Region 5,2015,18,1251,252,98855
Region 6,2015,18,1993,226,100855
Region 7,2015,18,142,62,16223
Region 8,2015,18,410,105,34276
Region 9,2015,18,1373,216,76492
Region 10,2015,18,83,52,10856
Region 1,2015,19,286,130,44660
Region 2,2015,19,1975,183,126005
Region 3,2015,19,1586,234,123101
Region 4,2015,19,1131,259,104113
Region 5,2015,19,1094,237,91478
Region 6,2015,19,1795,219,93951
Region 7,2015,19,114,52,12142
Region 8,2015,19,317,108,34854
Region 9,2015,19,1298,217,75377
Region 10,2015,19,75,49,9118
Region 1,2015,20,283,116,42619
Region 2,2015,20,1943,178,119432
Region 3,2015,20,1487,226,115166
Region 4,2015,20,1002,251,100929
Region 5,2015,20,961,234,86361
Region 6,2015,20,1707,215,93616
Region 7,2015,20,85,54,12767
Region 8,2015,20,307,101,33972
Region 9,2015,20,1160,213,66173
Region 10,2015,20,89,34,6988
Region 1,2015,21,248,113,34974
Region 2,2015,21,1822,162,110865
Region 3,2015,21,1513,223,111179
Region 4,2015,21,834,248,95500
Region 5,2015,21,696,225,70997
Region 6,2015,21,1414,203,84963
Region 7,2015,21,30,49,8643
Region 8,2015,21,334,102,32044
Region 9,2015,21,962,206,59218
Region 10,2015,21,60,48,7788
Region 1,2015,22,227,109,37446
Region 2,2015,22,1624,173,112636
Region 3,2015,22,1242,227,111134
Region 4,2015,22,686,225,92665
Region 5,2015,22,698,207,72238
Region 6,2015,22,1111,190,71219
Region 7,2015,22,27,47,8282
Region 8,2015,22,282,98,32198
Region 9,2015,22,1006,186,64396
Region 10,2015,22,43,43,7677
Region 1,2015,23,257,108,38048
Region 2,2015,23,1789,171,118945
Region 3,2015,23,1244,206,104449
Region 4,2015,23,590,208,87636
Region 5,2015,23,651,215,73289
Region 6,2015,23,1111,179,80498
Region 7,2015,23,27,44,8743
Region 8,2015,23,221,95,30704
Region 9,2015,23,818,187,61782
Region 10,2015,23,36,42,7090
Region 1,2015,24,199,106,37540
Region 2,2015,24,1455,169,118287
Region 3,2015,24,1115,201,102390
Region 4,2015,24,500,207,83464
Region 5,2015,24,548,212,72688
Region 6,2015,24,1064,198,83177
Region 7,2015,24,27,45,8836
Region 8,2015,24,200,94,30942
Region 9,2015,24,712,185,59184
Region 10,2015,24,30,42,6120
Region 1,2015,25,188,102,33896
Region 2,2015,25,1575,171,112508
Region 3,2015,25,989,206,99872
Region 4,2015,25,518,201,81479
Region 5,2015,25,661,207,73614
Region 6,2015,25,1050,196,85044
Region 7,2015,25,41,45,8713
Region 8,2015,25,242,94,31227
Region 9,2015,25,609,181,59330
Region 10,2015,25,40,42,6398
Region 1,2015,26,173,101,28973
Region 2,2015,26,1403,168,104294
Region 3,2015,26,974,203,97179
Region 4,2015,26,461,203,73097
Region 5,2015,26,535,195,65162
Region 6,2015,26,897,185,72322
Region 7,2015,26,24,45,7735
Region 8,2015,26,184,95,29125
Region 9,2015,26,551,180,51626
Region 10,2015,26,30,42,5425
Region 1,2015,27,168,105,33289
Region 2,2015,27,1259,169,113962
Region 3,2015,27,976,213,101457
Region 4,2015,27,466,201,82097
Region 5,2015,27,565,188,71929
Region 6,2015,27,888,193,82583
Region 7,2015,27,14,44,8368
Region 8,2015,27,167,91,30869
Region 9,2015,27,570,181,59908
Region 10,2015,27,43,43,6006
Region 1,2015,28,158,102,34197
Region 2,2015,28,1210,168,113536
Region 3,2015,28,869,204,101317
Region 4,2015,28,470,200,83937
Region 5,2015,28,544,195,74000
Region 6,2015,28,905,182,77490
Region 7,2015,28,25,45,8232
Region 8,2015,28,160,92,31086
Region 9,2015,28,502,179,58527
Region 10,2015,28,27,44,6015
Region 1,2015,29,150,102,34388
Region 2,2015,29,1143,169,112000
Region 3,2015,29,835,213,103667
Region 4,2015,29,454,205,83465
Region 5,2015,29,503,180,69297
Region 6,2015,29,846,191,76138
Region 7,2015,29,21,44,8203
Region 8,2015,29,218,92,29967
Region 9,2015,29,440,177,58600
Region 10,2015,29,16,28,4285
Region 1,2015,30,133,96,33092
Region 2,2015,30,1310,171,112548
Region 3,2015,30,764,205,93350
Region 4,2015,30,434,196,86074
Region 5,2015,30,554,181,69516
Region 6,2015,30,731,158,70206
Region 7,2015,30,24,44,8251
Region 8,2015,30,192,88,32778
Region 9,2015,30,445,169,56348
Region 10,2015,30,18,44,5500
Region 1,2015,31,144,100,33405
Region 2,2015,31,1451,169,114465
Region 3,2015,31,776,198,99469
Region 4,2015,31,395,197,85862
Region 5,2015,31,556,179,68628
Region 6,2015,31,753,172,76600
Region 7,2015,31,23,43,7733
Region 8,2015,31,198,90,30156
Region 9,2015,31,433,173,56602
Region 10,2015,31,24,43,5892
Region 1,2015,32,140,99,31785
Region 2,2015,32,1294,164,114181
Region 3,2015,32,776,193,98348
Region 4,2015,32,552,193,86800
Region 5,2015,32,547,177,71063
Region 6,2015,32,738,167,75593
Region 7,2015,32,12,42,8226
Region 8,2015,32,178,87,29200
Region 9,2015,32,497,176,58402
Region 10,2015,32,16,42,6070
Region 1,2015,33,138,92,32036
Region 2,2015,33,1204,161,114396
Region 3,2015,33,799,199,103202
Region 4,2015,33,717,199,98042
Region 5,2015,33,529,173,74069
Region 6,2015,33,1012,187,83897
Region 7,2015,33,30,43,10362
Region 8,2015,33,141,85,30498
Region 9,2015,33,583,174,56678
Region 10,2015,33,20,43,6814
Region 1,2015,34,156,87,33892
Region 2,2015,34,1146,152,112032
Region 3,2015,34,871,204,107164
Region 4,2015,34,834,194,104942
Region 5,2015,34,606,187,77560
Region 6,2015,34,1124,190,91892
Region 7,2015,34,29,44,11010
Region 8,2015,34,204,87,31528
Region 9,2015,34,670,177,59842
Region 10,2015,34,8,40,5799
Region 1,2015,35,150,93,35105
Region 2,2015,35,1197,159,116270
Region 3,2015,35,1036,195,101907
Region 4,2015,35,893,196,97543
Region 5,2015,35,574,188,76861
Region 6,2015,35,1229,181,84586
Region 7,2015,35,24,44,11488
Region 8,2015,35,205,87,31234
Region 9,2015,35,622,165,57223
Region 10,2015,35,33,46,7106
Region 1,2015,36,153,94,31350
Region 2,2015,36,1157,158,113235
Region 3,2015,36,1124,195,104237
Region 4,2015,36,876,196,92763
Region 5,2015,36,622,187,73680
Region 6,2015,36,1353,183,77829
Region 7,2015,36,29,40,9105
Region 8,2015,36,189,87,29509
Region 9,2015,36,422,166,46068
Region 10,2015,36,45,43,6077
Region 1,2015,37,179,91,36195
Region 2,2015,37,1405,151,116961
Region 3,2015,37,1207,205,113995
Region 4,2015,37,940,190,103353
Region 5,2015,37,802,205,83608
Region 6,2015,37,1537,191,89425
Region 7,2015,37,60,42,9716
Region 8,2015,37,163,72,28790
Region 9,2015,37,731,178,62079
Region 10,2015,37,38,44,7402
Region 1,2015,38,156,88,37244
Region 2,2015,38,1635,166,119457
Region 3,2015,38,1429,210,116523
Region 4,2015,38,988,190,103267
Region 5,2015,38,798,197,80155
Region 6,2015,38,1565,192,88632
Region 7,2015,38,74,40,9220
Region 8,2015,38,258,70,29795
Region 9,2015,38,757,172,61621
Region 10,2015,38,44,42,8500
Region 1,2015,39,140,96,38488
Region 2,2015,39,1510,127,113183
Region 3,2015,39,1411,199,116804
Region 4,2015,39,1120,193,104316
Region 5,2015,39,808,202,83523
Region 6,2015,39,1680,193,91802
Region 7,2015,39,98,41,8917
Region 8,2015,39,224,73,28742
Region 9,2015,39,587,160,56273
Region 10,2015,39,48,48,8856
Region 1,2015,40,322,134,47051
Region 2,2015,40,1587,199,129577
Region 3,2015,40,1670,280,134338
Region 4,2015,40,1504,299,129900
Region 5,2015,40,1328,284,112807
Region 6,2015,40,2032,267,97603
Region 7,2015,40,198,77,20672
Region 8,2015,40,346,121,41082
Region 9,2015,40,982,225,79268
Region 10,2015,40,80,77,15989
Region 1,2015,41,257,134,44621
Region 2,2015,41,1634,189,122006
Region 3,2015,41,1799,276,134546
Region 4,2015,41,1601,304,133135
Region 5,2015,41,1465,288,114738
Region 6,2015,41,2201,265,100324
Region 7,2015,41,204,77,21999
Region 8,2015,41,341,125,41579
Region 9,2015,41,1102,239,82101
Region 10,2015,41,111,79,14611
Region 1,2015,42,326,136,48806
Region 2,2015,42,1827,191,122383
Region 3,2015,42,2155,277,134089
Region 4,2015,42,1646,309,139272
Region 5,2015,42,1321,290,113882
Region 6,2015,42,2451,268,102556
Region 7,2015,42,251,78,22388
Region 8,2015,42,350,122,39746
Region 9,2015,42,1161,242,86357
Region 10,2015,42,96,82,15600
Region 1,2015,43,290,133,47095
Region 2,2015,43,1735,198,120818
Region 3,2015,43,1939,280,135874
Region 4,2015,43,1647,306,139016
Region 5,2015,43,1383,288,111930
Region 6,2015,43,2257,267,96505
Region 7,2015,43,209,82,22558
Region 8,2015,43,349,123,41128
Region 9,2015,43,1237,250,81404
Region 10,2015,43,118,72,14837
Region 1,2015,44,391,138,50058
Region 2,2015,44,1839,200,126043
Region 3,2015,44,2363,285,144751
Region 4,2015,44,1806,317,147956
Region 5,2015,44,1543,294,115561
Region 6,2015,44,2326,270,100655
Region 7,2015,44,276,79,22555
Region 8,2015,44,457,121,40768
Region 9,2015,44,1344,261,83226
Region 10,2015,44,78,83,14302
Region 1,2015,45,368,140,50295
Region 2,2015,45,1794,197,122606
Region 3,2015,45,2275,283,139290
Region 4,2015,45,1752,315,139943
Region 5,2015,45,1671,292,115172
Region 6,2015,45,2605,263,100533
Region 7,2015,45,284,81,22410
Region 8,2015,45,457,120,40948
Region 9,2015,45,1336,261,82070
Region 10,2015,45,134,76,13610
Region 1,2015,46,346,139,51865
Region 2,2015,46,2025,187,122796
Region 3,2015,46,2468,281,137775
Region 4,2015,46,2037,320,144665
Region 5,2015,46,1557,289,112999
Region 6,2015,46,2661,265,101411
Region 7,2015,46,255,80,22085
Region 8,2015,46,434,119,41035
Region 9,2015,46,1584,261,88682
Region 10,2015,46,117,82,15031
Region 1,2015,47,253,134,32058
Region 2,2015,47,1929,188,107532
Region 3,2015,47,2456,283,118151
Region 4,2015,47,1724,311,100716
Region 5,2015,47,1291,285,84166
Region 6,2015,47,2566,270,82486
Region 7,2015,47,208,78,14485
Region 8,2015,47,490,120,32614
Region 9,2015,47,1155,256,58914
Region 10,2015,47,86,75,8616
Region 1,2015,48,399,148,51624
Region 2,2015,48,2559,196,128756
Region 3,2015,48,2770,290,142422
Region 4,2015,48,2099,315,141995
Region 5,2015,48,1549,292,114618
Region 6,2015,48,2827,271,100077
Region 7,2015,48,222,78,21097
Region 8,2015,48,425,121,42016
Region 9,2015,48,1639,252,85319
Region 10,2015,48,128,77,13853
Region 1,2015,49,431,150,51453
Region 2,2015,49,2834,191,129156
Region 3,2015,49,2909,289,140122
Region 4,2015,49,2044,303,134082
Region 5,2015,49,1736,294,113359
Region 6,2015,49,2677,260,97361
Region 7,2015,49,210,80,20553
Region 8,2015,49,465,121,42192
Region 9,2015,49,1599,251,81888
Region 10,2015,49,81,81,13491
Region 1,2015,50,397,142,47372
Region 2,2015,50,2909,197,127317
Region 3,2015,50,3165,288,138378
Region 4,2015,50,2265,307,129930
Region 5,2015,50,1629,292,103898
Region 6,2015,50,2700,256,92703
Region 7,2015,50,242,81,19332
Region 8,2015,50,514,119,39196
Region 9,2015,50,1493,243,73442
Region 10,2015,50,82,75,11659
Region 1,2015,51,318,134,28674
Region 2,2015,51,2925,198,106479
Region 3,2015,51,3193,274,118286
Region 4,2015,51,2174,305,100493
Region 5,2015,51,1515,284,74899
Region 6,2015,51,2634,263,80500
Region 7,2015,51,183,80,13049
Region 8,2015,51,503,119,31826
Region 9,2015,51,1351,245,52023
Region 10,2015,51,43,76,6899
Region 1,2015,52,352,133,27640
Region 2,2015,52,3229,191,109778
Region 3,2015,52,3426,277,129604
Region 4,2015,52,2122,302,113235
Region 5,2015,52,1482,283,77595
Region 6,2015,52,2826,258,85829
Region 7,2015,52,194,79,12590
Region 8,2015,52,599,119,33783
Region 9,2015,52,1385,230,52175
Region 10,2015,52,64,77,8127
Region 1,2016,1,455,138,43357
Region 2,2016,1,2870,191,121504
Region 3,2016,1,3053,281,135084
Region 4,2016,1,2088,321,137235
Region 5,2016,1,1737,290,104389
Region 6,2016,1,2620,258,91792
Region 7,2016,1,255,74,17922
Region 8,2016,1,530,118,40648
Region 9,2016,1,1911,254,82213
Region 10,2016,1,135,79,13048
Region 1,2016,2,491,137,43464
Region 2,2016,2,2813,197,120619
Region 3,2016,2,2856,279,131288
Region 4,2016,2,2172,327,139560
Region 5,2016,2,1692,285,99806
Region 6,2016,2,2597,261,90024
Region 7,2016,2,218,78,19054
Region 8,2016,2,640,118,40802
Region 9,2016,2,1872,244,81445
Region 10,2016,2,166,79,13747
Region 1,2016,3,516,139,41813
Region 2,2016,3,2726,201,114793
Region 3,2016,3,2346,280,110535
Region 4,2016,3,2298,324,127882
Region 5,2016,3,1817,292,105952
Region 6,2016,3,2963,262,95284
Region 7,2016,3,225,79,19084
Region 8,2016,3,645,121,39015
Region 9,2016,3,1958,236,76985
Region 10,2016,3,167,74,11906
Region 1,2016,4,689,142,49144
Region 2,2016,4,3255,202,125792
Region 3,2016,4,2594,290,130363
Region 4,2016,4,2718,323,143431
Region 5,2016,4,1982,291,110833
Region 6,2016,4,3296,262,102522
Region 7,2016,4,268,81,21533
Region 8,2016,4,764,118,42187
Region 9,2016,4,2366,241,87648
Region 10,2016,4,211,76,14029
Region 1,2016,5,736,143,47560
Region 2,2016,5,3559,205,129448
Region 3,2016,5,2276,280,127669
Region 4,2016,5,2765,316,144036
Region 5,2016,5,2186,283,111325
Region 6,2016,5,3333,264,101465
Region 7,2016,5,252,74,19507
Region 8,2016,5,851,119,40679
Region 9,2016,5,2715,242,86147
Region 10,2016,5,271,81,15766
Region 1,2016,6,720,138,45548
